account_id,transaction_id,date,time,activity,amount,category,type,vendor_name
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,12564248,2023-01-13,20:24,general_merchandise,61.98,general_merchandise,expense,walmart
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,43344268,2023-01-13,16:35,general_services,49.25,general_services,expense,repair_shop
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,27098917,2023-01-13,10:00,transfer_to_savings,98.94,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,33843955,2023-01-14,14:33,food_and_drink,42.05,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,66274617,2023-01-14,7:39,general_services,98.26,general_services,expense,cleaning_service
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,98934806,2023-01-16,17:6,food_and_drink,66.41,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,32451431,2023-01-17,8:2,food_and_drink,78.22,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,46414919,2023-01-17,12:7,personal_care,30.62,personal_care,expense,gym
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,66871691,2023-01-20,13:13,general_merchandise,99.48,general_merchandise,expense,walmart
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,85648827,2023-01-20,10:00,transfer_to_savings,87.97,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,18788610,2023-01-23,21:19,transportation,13.16,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,38080179,2023-01-25,16:3,transportation,74.02,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,51027031,2023-01-25,10:36,entertainment,71.17,entertainment,expense,movie_theater
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,24714363,2023-01-26,15:34,general_merchandise,20.73,general_merchandise,expense,target
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,56670743,2023-01-26,7:15,transportation,90.37,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,55489990,2023-01-27,10:00,transfer_to_savings,51.05,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,87317781,2023-01-28,8:50,transportation,37.29,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,33558615,2023-01-30,16:42,food_and_drink,35.5,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,42196726,2023-01-31,9:15,food_and_drink,27.11,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,31540835,2023-01-31,13:31,transportation,80.28,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,13943988,2023-02-01,18:49,transportation,78.11,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,13022704,2023-02-01,9:44,personal_care,75.52,personal_care,expense,salon
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,28478014,2023-02-01,09:00,monthly_salary,3390.43,income,income,employer
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,15628679,2023-02-02,14:23,food_and_drink,62.39,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,62331733,2023-02-03,16:26,transportation,12.71,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,77121221,2023-02-03,10:00,transfer_to_savings,79.12,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,40721678,2023-02-06,8:19,general_merchandise,97.72,general_merchandise,expense,target
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,36345721,2023-02-06,8:28,food_and_drink,91.16,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,58738745,2023-02-06,18:41,transportation,20.2,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,91029138,2023-02-07,17:36,food_and_drink,55.53,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,90790785,2023-02-08,7:52,food_and_drink,28.3,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,70048793,2023-02-08,19:15,transportation,67.43,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,74709344,2023-02-09,16:11,transportation,23.87,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,26598200,2023-02-10,10:00,transfer_to_savings,78.43,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,69038632,2023-02-13,7:8,food_and_drink,37.02,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,16038922,2023-02-14,7:27,food_and_drink,18.21,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,53520643,2023-02-15,17:37,general_merchandise,42.03,general_merchandise,expense,target
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,78401526,2023-02-15,18:28,entertainment,21.66,entertainment,expense,movie_theater
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,37374827,2023-02-16,19:4,entertainment,44.11,entertainment,expense,netflix
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,17628134,2023-02-17,20:8,transportation,84.1,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,22521905,2023-02-17,10:00,transfer_to_savings,51.22,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,43842442,2023-02-18,19:33,food_and_drink,97.25,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,27215443,2023-02-18,20:26,transportation,96.16,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,89205777,2023-02-18,7:27,general_services,71.33,general_services,expense,repair_shop
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,68260688,2023-02-20,8:8,transportation,63.12,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,75102022,2023-02-20,13:55,personal_care,71.4,personal_care,expense,gym
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,74697592,2023-02-21,17:43,general_merchandise,29.04,general_merchandise,expense,walmart
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,70309108,2023-02-21,12:42,food_and_drink,87.2,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,38770614,2023-02-21,20:52,transportation,72.14,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,26656274,2023-02-22,9:37,transportation,20.11,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,45175656,2023-02-23,8:0,transportation,32.41,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,62936350,2023-02-24,7:26,food_and_drink,39.55,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,14361510,2023-02-24,9:55,transportation,52.79,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,96939959,2023-02-24,10:00,transfer_to_savings,84.92,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,87501278,2023-02-27,20:50,general_merchandise,54.31,general_merchandise,expense,amazon
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,43598038,2023-02-27,13:41,food_and_drink,84.35,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,94930753,2023-02-27,15:33,entertainment,86.22,entertainment,expense,netflix
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,62941606,2023-02-28,15:38,transportation,84.43,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,74055185,2023-03-01,11:31,food_and_drink,46.17,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,70750321,2023-03-01,18:50,transportation,82.22,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,87582378,2023-03-01,09:00,monthly_salary,3471.89,income,income,employer
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,59967020,2023-03-02,9:1,transportation,63.35,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,92991865,2023-03-03,9:16,food_and_drink,25.73,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,99028495,2023-03-03,16:56,transportation,80.94,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,88091955,2023-03-03,15:10,general_services,79.9,general_services,expense,repair_shop
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,10860271,2023-03-03,18:25,personal_care,37.96,personal_care,expense,spa
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,56072144,2023-03-03,10:00,transfer_to_savings,55.48,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,93942033,2023-03-06,12:7,transportation,27.67,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,58456297,2023-03-07,15:18,food_and_drink,30.77,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,13764572,2023-03-07,8:29,transportation,73.47,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,54486363,2023-03-08,18:31,transportation,77.06,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,90665654,2023-03-08,16:56,general_services,65.37,general_services,expense,delivery_service
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,79692524,2023-03-09,13:50,food_and_drink,16.79,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,52806095,2023-03-10,17:55,travel,70.29,travel,expense,airbnb
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,77382609,2023-03-10,10:00,transfer_to_savings,93.83,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,73911816,2023-03-11,14:7,food_and_drink,60.68,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,97142275,2023-03-13,14:9,food_and_drink,77.67,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,87370268,2023-03-13,21:40,transportation,47.24,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,41630343,2023-03-14,17:54,food_and_drink,71.93,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,50666338,2023-03-15,12:7,transportation,79.57,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,85313518,2023-03-16,18:37,general_merchandise,75.33,general_merchandise,expense,amazon
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,24128070,2023-03-16,10:45,food_and_drink,14.92,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,27423374,2023-03-16,9:45,entertainment,48.62,entertainment,expense,netflix
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,33479751,2023-03-17,18:12,general_merchandise,64.7,general_merchandise,expense,target
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,77726363,2023-03-17,15:54,food_and_drink,44.86,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,12292692,2023-03-17,10:00,transfer_to_savings,75.14,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,65091202,2023-03-20,13:58,transportation,28.55,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,27441841,2023-03-21,9:34,general_merchandise,37.84,general_merchandise,expense,target
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,41850338,2023-03-21,15:36,entertainment,14.58,entertainment,expense,netflix
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,57068889,2023-03-22,15:5,food_and_drink,42.31,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,95723747,2023-03-22,21:31,transportation,19.8,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,54281970,2023-03-22,16:28,general_services,36.94,general_services,expense,cleaning_service
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,58554857,2023-03-23,15:41,food_and_drink,65.99,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,88882004,2023-03-24,19:1,food_and_drink,76.24,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,16002568,2023-03-24,10:00,transfer_to_savings,89.47,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,42042149,2023-03-25,20:40,food_and_drink,48.97,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,62694699,2023-03-25,15:54,transportation,90.44,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,78065731,2023-03-28,11:2,general_merchandise,91.73,general_merchandise,expense,amazon
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,42064821,2023-03-28,11:23,food_and_drink,26.26,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,14154032,2023-03-28,15:44,personal_care,68.41,personal_care,expense,gym
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,90991969,2023-03-29,19:52,food_and_drink,27.87,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,77275450,2023-03-29,16:17,transportation,56.84,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,39400347,2023-03-30,13:28,transportation,18.62,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,98468916,2023-03-31,18:59,personal_care,83.31,personal_care,expense,salon
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,14807186,2023-03-31,10:00,transfer_to_savings,50.75,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,41825188,2023-04-01,7:12,general_merchandise,70.17,general_merchandise,expense,amazon
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,74160275,2023-04-01,21:55,food_and_drink,56.69,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,46978379,2023-04-01,17:25,transportation,13.02,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,87971903,2023-04-01,09:00,monthly_salary,3557.12,income,income,employer
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,48236162,2023-04-03,21:3,general_merchandise,89.27,general_merchandise,expense,target
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,64178050,2023-04-03,19:19,personal_care,31.68,personal_care,expense,salon
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,56707815,2023-04-04,16:56,food_and_drink,42.59,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,62565297,2023-04-06,9:46,transportation,47.49,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,83549922,2023-04-06,9:12,entertainment,51.47,entertainment,expense,movie_theater
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,27215234,2023-04-06,17:58,general_services,72.76,general_services,expense,delivery_service
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,93502560,2023-04-06,16:13,personal_care,71.2,personal_care,expense,spa
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,11477527,2023-04-07,20:13,food_and_drink,95.54,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,80265636,2023-04-07,10:00,transfer_to_savings,90.37,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,34812340,2023-04-10,21:2,food_and_drink,26.39,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,45438647,2023-04-10,9:57,transportation,99.84,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,65664582,2023-04-10,13:56,entertainment,29.74,entertainment,expense,concert
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,35494612,2023-04-10,8:45,personal_care,50.61,personal_care,expense,spa
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,89096624,2023-04-11,12:17,personal_care,58.83,personal_care,expense,spa
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,24928212,2023-04-12,16:30,general_merchandise,97.42,general_merchandise,expense,walmart
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,94050595,2023-04-14,10:50,transportation,48.69,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,13031579,2023-04-14,20:37,loan_payments,93.26,loan_payments,expense,chase
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,20682935,2023-04-14,9:8,general_services,11.2,general_services,expense,delivery_service
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,49343051,2023-04-14,10:00,transfer_to_savings,87.72,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,39568505,2023-04-16,18:21,food_and_drink,99.53,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,77652557,2023-04-16,20:2,transportation,29.2,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,26369051,2023-04-17,18:14,general_merchandise,44.98,general_merchandise,expense,amazon
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,40569079,2023-04-18,8:18,food_and_drink,11.32,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,10672698,2023-04-19,7:37,general_merchandise,57.07,general_merchandise,expense,walmart
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,20555832,2023-04-19,18:21,transportation,84.02,transportation,expense,uber
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,12309386,2023-04-19,16:56,personal_care,42.35,personal_care,expense,gym
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,93632404,2023-04-20,19:11,food_and_drink,49.32,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,68438050,2023-04-20,20:10,entertainment,36.16,entertainment,expense,movie_theater
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,38750242,2023-04-20,11:7,personal_care,58.55,personal_care,expense,spa
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,37268318,2023-04-21,18:2,food_and_drink,40.75,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,81935558,2023-04-21,10:7,loan_payments,78.22,loan_payments,expense,bank_of_america
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,75312280,2023-04-21,10:00,transfer_to_savings,78.19,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,70522997,2023-04-22,20:15,food_and_drink,33.75,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,43590038,2023-04-24,21:59,food_and_drink,65.45,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,91763256,2023-04-25,7:22,food_and_drink,32.61,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,94577001,2023-04-25,13:38,transportation,26.43,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,25967437,2023-04-26,17:44,general_merchandise,86.35,general_merchandise,expense,walmart
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,19861683,2023-04-28,18:51,food_and_drink,56.08,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,85449836,2023-04-28,10:5,transportation,74.42,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,37955221,2023-04-28,10:00,transfer_to_savings,93.99,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,22101208,2023-05-01,13:35,food_and_drink,39.33,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,68093145,2023-05-01,09:00,monthly_salary,3609.87,income,income,employer
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,23875235,2023-05-02,21:5,general_merchandise,53.47,general_merchandise,expense,walmart
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,28574537,2023-05-02,8:20,food_and_drink,91.47,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,15622867,2023-05-02,19:43,entertainment,88.07,entertainment,expense,netflix
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,45610158,2023-05-02,10:52,loan_payments,26.73,loan_payments,expense,wells_fargo
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,27408586,2023-05-02,15:48,general_services,32.85,general_services,expense,cleaning_service
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,29239835,2023-05-04,7:43,food_and_drink,87.96,food_and_drink,expense,starbucks
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,89610163,2023-05-05,20:58,food_and_drink,17.58,food_and_drink,expense,local_cafe
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,47223900,2023-05-05,10:00,transfer_to_savings,72.47,savings,transfer,savings_account
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,83010018,2023-05-07,10:45,transportation,61.69,transportation,expense,taxi
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,80778867,2023-05-08,15:19,food_and_drink,44.2,food_and_drink,expense,mcdonalds
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,50269076,2023-05-08,8:48,transportation,63.23,transportation,expense,lyft
tL0R9G3sB1mZ6p8W2xQ7fV5aC4dEoH1uJkMnI,34789729,2023-05-09,20:58,general_merchandise,36.4,general_merchandise,expense,amazon
